type,city,neighborhood,sold,price,toList,aboveList,dom,forSale,newlyListed,priceDrop,soldYoY,priceYoY,toListYoY,aboveListYoY,domYoY,forSaleYoY,newlyListedYoY,priceDropYoY
neighborhood,Seattle,Meadowbrook,0,,,,,3,13,0.176470588,,,,,,,,
neighborhood,Seattle,Mid-Beacon Hill,10,244300,-0.0346224,0,31,2,8,0.214285714,0.428571429,-0.15786208,-0.056492655,-1,-19,,0.142857143,0.214285714
neighborhood,Seattle,Minor,55,373509,-0.002779851,0.272727273,17,24,90,0.2,0,0.330117624,-0.02247908,-0.254545455,-11,0.043478261,-0.189189189,0.104411765
neighborhood,Seattle,Montlake,0,,,,,2,9,0.333333333,,,,,,-0.666666667,-0.571428571,0.225225225
neighborhood,Seattle,Mount Baker,7,346928,0.049522716,1,4,4,14,0,0,-0.00471353,0.071328101,0.571428571,23,0.333333333,0.555555556,-0.235294118
neighborhood,Seattle,North Beach,4,365000,-0.049479167,0,165,1,3,,,,,,,,,
neighborhood,Seattle,North Beacon Hill,93,301193,-0.000719511,0.204301075,10,18,61,0.095238095,0.660714286,0.140653581,-0.001294849,-0.08141321,22,-0.307692308,-0.413461538,-0.076736427
neighborhood,Seattle,North Capitol Hill,4,525000,0.009615385,1,5,4,11,0.15,-0.75,-0.06122595,0.013656633,1,24,-0.636363636,-0.633333333,-0.111538462
neighborhood,Seattle,North College Park,135,367186,0.000168657,0.437037037,5,21,87,0.198412698,1.213114754,0.073156903,-0.02112265,-0.136733455,3,0.166666667,-0.043956044,0.016594517
neighborhood,Seattle,North Delridge,49,308853,0.002568683,0.612244898,10,21,75,0.126984127,0.484848485,0.42270221,0.000968904,0.127396413,-5,1.625,0.829268293,0.126984127
neighborhood,Seattle,Northeast Seattle,128,300531,-0.000227784,0.40625,6,40,170,0.147058824,-0.092198582,0.1993511,0.001978927,0.150930851,9,-0.215686275,-0.162561576,-0.049019608
neighborhood,Seattle,Northgate,240,324356,0.000250252,0.458333333,6,48,207,0.199300699,0.454545455,0.213117207,-0.005734191,-0.014393939,2,-0.225806452,-0.22761194,0.019193172
neighborhood,Seattle,North Queen Anne,78,305080,-0.003243945,0.358974359,11,20,80,0.258333333,0.2,-0.174044173,-0.002678113,0.158974359,2,-0.130434783,-0.120879121,0.065740741
neighborhood,Seattle,North Seattle,163,231692,0.00028747,0.392638037,7,43,171,0.159533074,0.314516129,0.323069719,0.00028747,0.037799327,0,-0.156862745,-0.070652174,0.014318552
neighborhood,Seattle,Northwest Seattle,351,327367,0,0.373219373,7,113,436,0.238586156,0.17,0.160851188,-0.002887465,-0.09011396,2,-0.025862069,-0.062365591,0.028514214
neighborhood,Seattle,Olympic Hills,26,241973,-0.002100494,0.230769231,13,7,23,0.102564103,-0.071428571,0.082827659,-0.005188411,-0.162087912,5,-0.125,-0.233333333,0.041339613
neighborhood,Seattle,Olympic Manor,0,,,,,0,0,,-1,,,,,,-1,
neighborhood,Seattle,Phinney Ridge,39,343839,0.001596642,0.307692308,6,11,42,0.151515152,0.054054054,0.456346332,0.006544768,0.091476091,5,-0.153846154,-0.236363636,-0.082251082
neighborhood,Seattle,Pike Place,47,519372,-0.021971453,0.212765957,11,27,80,0.167701863,0.02173913,0.152344417,-0.001701225,0.060592044,5,-0.1,-0.08045977,-0.013616818
neighborhood,Seattle,Pinehurst,32,216800,0.01353209,0.5625,6,9,34,0.211538462,0.185185185,0.346583851,0.008473038,0.229166667,36,-0.307692308,-0.46875,0.016733267
neighborhood,Seattle,Pioneer Square,9,475777,-0.001427248,0.333333333,7,6,10,0.347826087,0.285714286,0.227586687,0.008956012,-0.095238095,-5,-0.142857143,-0.411764706,0.226613966
neighborhood,Seattle,Portage Bay,12,370500,0.00375626,0.25,10,4,14,0.173913043,0,-0.169437078,0.009091012,-0.25,10,0.333333333,1.333333333,-0.18972332
neighborhood,Seattle,Queen Anne,389,359334,0,0.293059126,9,142,503,0.234117647,-0.101616628,0.074431664,0,0.082897463,0,-0.053333333,-0.054511278,0.04745098
neighborhood,Seattle,Rainier Beach,3,,,,,1,0,0,,,,,,,,
neighborhood,Seattle,Rainier Valley,51,321278,-0.001212856,0.31372549,13,26,53,0.191082803,0,0.094163042,0.006421375,0.196078431,-2,0.130434783,-0.436170213,-0.04979311
neighborhood,Seattle,Rainier View,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Ravenna,0,,,,,0,0,,-1,,,,,-1,-1,
neighborhood,Seattle,Riverview,0,,,,,0,0,,,,,,,,-1,
neighborhood,Seattle,Roosevelt,16,417383,0.023709904,0.4375,5,2,14,0,1.666666667,0.966468787,0.009193774,-0.0625,-1,-0.333333333,0.076923077,-0.375
neighborhood,Seattle,Sand Point,28,275160,0.006169435,0.535714286,7,8,38,0.066666667,-0.243243243,0.20909059,0.01591668,0.265444015,18,-0.111111111,0.055555556,-0.004761905
neighborhood,Seattle,Seaview,23,270450,-0.001723377,0.260869565,8,6,29,0.088235294,0.769230769,0.130823459,0.0123001,-0.200668896,47,0.2,0.208333333,-0.011764706
neighborhood,Seattle,Seward Park,0,,,,,0,0,,,,,,,,-1,
neighborhood,Seattle,Shorewood,13,71946,-0.037768657,0.230769231,20,13,35,0.215189873,-0.133333333,-0.244788277,-0.029713256,-0.169230769,54,0,0.09375,-0.051476793
neighborhood,Seattle,Skyway,7,228285,-0.014777291,0,44,1,0,0,,,,,,,-1,-0.571428571
neighborhood,Seattle,SoDo,9,475777,-0.001427248,0.333333333,7,6,10,0.347826087,0.285714286,0.227586687,0.008956012,-0.095238095,-5,-0.142857143,-0.411764706,0.226613966
neighborhood,Seattle,South Beacon Hill,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,South Delridge,22,199295,-0.000428816,0.181818182,12,7,34,0.285714286,0.157894737,-0.125292966,-0.004314369,-0.133971292,-7,-0.363636364,-0.306122449,0.050420168
neighborhood,Seattle,Southeast Magnolia,18,600833,-0.0131577,0.333333333,15,7,24,0.075,0.384615385,0.086479605,0.013520161,0.333333333,-15,-0.125,-0.04,0.015
neighborhood,Seattle,South Lake Union,13,447865,-0.008195969,0.538461538,14,2,10,,-0.409090909,0.393646417,-0.001813211,0.265734266,2,-0.666666667,-0.473684211,
neighborhood,Seattle,South Park,0,,,,,1,0,0.6,,,,,,,-1,
neighborhood,Seattle,Stevens,58,373310,-0.00026259,0.379310345,7,23,91,0.130434783,-0.205479452,0.157309954,-0.000636189,-0.031648559,1,-0.08,-0.165137615,-0.032830524
neighborhood,Seattle,Sunset Hill,22,622045,0,0.136363636,18,6,33,0.222222222,0.157894737,0.082214517,0.022641383,0.136363636,24,0,0.941176471,-0.111111111
neighborhood,Seattle,University District,45,350724,0.004911471,0.422222222,7,14,63,0.152941176,-0.0625,0.29338747,0.002077239,0.151388889,10,-0.066666667,0.105263158,-0.011893988
neighborhood,Seattle,University Way North East,21,339728,0.000591718,0.571428571,8,3,10,0.15,0.75,1.1233,0.004544287,0.571428571,52,,4,
neighborhood,Seattle,Upper Rainer Beach,6,217500,0.004087913,0.5,128,5,3,0.533333333,-0.5,0.140235911,0.008949355,0.5,-93,-0.444444444,-0.911764706,0.219607843
neighborhood,Seattle,Victory Heights,24,258000,-0.000229317,0.375,11,10,26,0.224137931,0.411764706,0.697569449,-0.006784706,-0.036764706,2,0.111111111,-0.037037037,0.13322884
neighborhood,Seattle,View Ridge,35,268094,-0.003995681,0.428571429,12,9,41,0.056603774,-0.166666667,0.400670832,0.025217378,0.285714286,17,0,0.138888889,-0.125214408
neighborhood,Seattle,Wallingford,65,518490,4.40E-06,0.4,6,15,77,0.120879121,0.585365854,0.53577067,0.003413992,0.180487805,5,-0.166666667,-0.104651163,-0.07178143
neighborhood,Seattle,Washington Park,0,,,,,0,0,,,,,,,,-1,
neighborhood,Seattle,Wedgwood,10,213400,-0.015870974,0.4,40,3,12,0.157894737,0.428571429,0.272950693,0.000455556,0.4,-33,0,-0.25,0.157894737
neighborhood,Seattle,Westlake,41,353609,0.00290528,0.487804878,7,9,38,0.377358491,0.025,0.156340746,-0.013844113,-0.112195122,-3,-0.181818182,-0.073170732,0.091644205
neighborhood,Seattle,West Queen Anne,63,361246,-0.01298044,0.158730159,17,23,72,0.117647059,0.086206897,0.239138339,-0.01298044,-0.013683634,-8,0.15,-0.064935065,-0.117647059
neighborhood,Seattle,West Seattle,395,313729,0,0.318987342,11,175,549,0.203809524,0.270096463,0.049204725,0.000445512,0.084260654,6,0.107594937,0.026168224,0.027649186
neighborhood,Seattle,West Woodland,48,460291,0.027774888,0.708333333,11,12,52,0.154929577,0,0.112822001,0.019809547,0.145833333,-4,0.5,0.485714286,0.154929577
neighborhood,Seattle,Westwood / Roxhill,62,259000,-0.001904962,0.306451613,11,25,90,0.131578947,1.583333333,0.02206718,-0.005341382,0.056451613,4,0.086956522,0.084337349,-0.026694434
neighborhood,Seattle,White Center,19,123936,-0.005169667,0.157894737,20,27,49,0.166666667,-0.321428571,-0.050298851,-0.006152629,0.157894737,50,0.588235294,0.042553191,-0.006410256
neighborhood,Seattle,Whittier Heights,10,469450,0.043233458,1,6,5,23,0.344827586,-0.230769231,0.178725936,0.039847046,0.461538462,1,0,0,0.344827586
neighborhood,Seattle,Windermere,3,,,,,1,3,,-0.7,,,,,-0.75,-0.823529412,
neighborhood,Seattle,Yesler Terrace,7,259642,-0.065356252,0,68,9,12,0.558139535,-0.774193548,0.29523743,-0.030505659,-0.193548387,-46,-0.181818182,-0.538461538,0.264021888
neighborhood,Shoreline,Lake Forest Park,86,226058,-0.005196115,0.26744186,28,34,101,0.217821782,-0.033707865,0.58631627,-0.005965649,0.098902535,17,0.0625,0.422535211,-0.039910177
neighborhood,Shoreline,North City,36,345187,-0.001214252,0.111111111,42,10,18,0.203389831,0.058823529,1.179334684,0.01456729,-0.212418301,1,0.111111111,-0.357142857,0.071314359
neighborhood,Shoreline,Richmond Beach,38,268523,0.002192982,0.263157895,7,18,80,0.252336449,-0.518987342,-0.190361758,0.017988442,0.149233844,26,-0.052631579,0.632653061,0.048796626
neighborhood,Shoreline,Sherwood,0,,,,,1,6,0,-1,,,,,,,0
neighborhood,Shoreline,Shoreline,59,170478,-0.002429687,0.305084746,28,16,65,0.263157895,-0.016666667,-0.142680412,0.013212619,-0.061581921,-13,-0.384615385,-0.207317073,0.148508213
neighborhood,Snoqualmie,Snoqualmie Ridge,44,287181,-0.009247886,0.25,18,15,31,0.32183908,-0.254237288,0.024059137,-0.007748494,-0.055084746,-3,-0.210526316,-0.491803279,0.225347852
neighborhood,Tukwila,Foster,0,,,,,1,3,,,,,,,,0,
neighborhood,Tukwila,Riverton,0,,,,,0,0,,,,,,,,-1,
neighborhood,Woodinville,East Wellington,0,,,,,0,0,,,,,,,,,
neighborhood,Woodinville,Leota,0,,,,,0,0,,,,,,,,,
neighborhood,Woodinville,Lower West Ridge,15,250000,-0.025699633,0.266666667,29,3,10,0.266666667,0.25,-0.19933641,-0.056417624,-0.483333333,-25,-0.25,0.25,0.133333333
neighborhood,Woodinville,Pioneer Hills,41,117951,0.00040992,0.243902439,22,8,17,0.282608696,0.518518519,-0.034652371,-0.002384035,-0.237579042,-15,-0.272727273,-0.552631579,0.235733696
neighborhood,Woodinville,Reinwood Leota,0,,,,,0,0,,,,,,,,,
neighborhood,Woodinville,The Wedge,0,,,,,1,4,0.5,-1,,,,,,-0.333333333,0.5
neighborhood,Woodinville,Town Center,48,123279,-0.000483193,0.208333333,18,10,27,0.271186441,0.142857143,0.146664062,-0.005871535,-0.386904762,-12,-0.285714286,-0.4375,0.234601075
neighborhood,Woodinville,Upper West Ridge,21,209600,-0.035559456,0,34,17,33,0.300970874,-0.222222222,0.459610028,-0.079785118,-0.518518519,-25,0.545454545,-0.108108108,0.241269381
neighborhood,Woodinville,Wedge,0,,,,,1,4,0.5,-1,,,,,,-0.333333333,0.5
neighborhood,Woodinville,West Ridge,22,177500,-0.04402017,0.181818182,42,15,29,0.356321839,-0.185185185,0.05541054,-0.081259814,-0.447811448,-35,0.875,0.260869565,0.274689186
neighborhood,Woodinville,West Wellington,0,,,,,0,0,,,,,,,,,
neighborhood,Woodinville,Woodinville Heights,0,,,,,0,0,,,,,,,,,
