type,city,neighborhood,sold,price,toList,aboveList,dom,forSale,newlyListed,priceDrop,soldYoY,priceYoY,toListYoY,aboveListYoY,domYoY,forSaleYoY,newlyListedYoY,priceDropYoY
neighborhood,Seattle,Ballard,380,558097,0.029323768,0.652631579,6,101,473,0.114049587,-0.114219114,0.145634516,0.024810802,0.139811066,1,-0.09009009,-0.099047619,0.003944006
neighborhood,Seattle,Beacon Hill,311,342266,0.000220632,0.395498392,8,104,421,0.155448718,-0.012698413,0.101319913,0.000625496,0.074863472,3,0.223529412,0.32807571,0.029711979
neighborhood,Seattle,Belltown,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Bitter Lake,69,438692,0.00901951,0.47826087,10,18,88,0.122641509,0.131147541,0.212938617,0.00302653,-0.095509622,-4,-0.052631579,0.128205128,-0.161841249
neighborhood,Seattle,Briarcliff,102,866029,-0.018860878,0.333333333,12,50,174,0.113333333,-0.128205128,0.085192258,-0.018496087,-0.102564103,-4,-0.038461538,-0.079365079,0.01655914
neighborhood,Seattle,Broadmoor,17,1908264,-0.014825643,0.411764706,19,9,28,0.054545455,-0.595238095,0.111980397,0.012740903,0.197478992,-10,-0.307692308,-0.44,-0.03406214
neighborhood,Seattle,Broadview,91,476109,0.000362664,0.450549451,12,41,168,0.189516129,-0.116504854,-0.093660886,0.001431402,0.062199936,-6,0.322580645,0.3125,0.061856555
neighborhood,Seattle,Broadway,37,951891,-0.038547837,0.27027027,28,17,46,0.196078431,0.088235294,0.151590635,-0.029707184,-0.023847377,-4,-0.227272727,-0.28125,0.096078431
neighborhood,Seattle,Bryant,63,643452,0.062846463,0.904761905,6,18,96,0.028037383,0.032786885,0.075300012,0.06087432,0.462138954,0,0.285714286,0.454545455,-0.07784497
neighborhood,Seattle,Bryn Mawr,40,360666,0.004007145,0.4,9,21,69,0.192,-0.183673469,0.169873011,-0.025655084,-0.028571429,9,0.235294118,0.189655172,0.023683168
neighborhood,Seattle,Capitol Hill,164,919993,0.023007604,0.542682927,7,53,197,0.167721519,0.28125,-0.059995239,0.033036586,0.230182927,4,-0.171875,-0.100456621,0.015490548
neighborhood,Seattle,Cascade,26,816573,0.000673607,0.384615385,13,5,14,0,7.666666667,,,,,0.666666667,0.076923077,0
neighborhood,Seattle,Cedar Park,61,442176,0.005989096,0.573770492,8,26,106,0.193548387,-0.282352941,0.471315771,0.005989096,0.303182257,-3,0.368421053,0.432432432,-0.013348165
neighborhood,Seattle,Central Business District,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Central District,114,551721,0.011385744,0.596491228,7,44,191,0.183908046,-0.129770992,0.128291492,0.009349845,0.138475961,1,0.375,0.290540541,0.099251961
neighborhood,Seattle,Cherry Hill,63,630523,0.010714998,0.587301587,7,26,110,0.122580645,0.016129032,0.193589117,0.007149475,0.167946749,0,0.625,0.466666667,0.015053763
neighborhood,Seattle,Columbia City,80,396960,0.000500203,0.35,8,35,127,0.263157895,-0.327731092,0.129286458,-0.005784092,-0.179411765,1,-0.3,-0.331578947,0.042422109
neighborhood,Seattle,Crown Hill,38,494993,0.052097334,0.736842105,6,19,97,0.129310345,-0.366666667,0.284585021,0.022287486,0.086842105,0,-0.136363636,-0.08490566,0.106583072
neighborhood,Seattle,Delridge,390,310434,0,0.343589744,13,140,507,0.211469534,0.111111111,0.149478829,-2.77E-06,-0.058119658,-4,0,0.062893082,-0.058126665
neighborhood,Seattle,Denny Blaine,24,1516875,-0.017849658,0.125,55,17,63,0.117647059,-0.510204082,0.105709269,-0.002454592,-0.201530612,-41,-0.392857143,-0.25,-0.056005636
neighborhood,Seattle,Denny Regrade,0,,,,,1,3,,,,,,,,,
neighborhood,Seattle,Denny Triangle,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Downtown,0,,,,,1,3,,-1,,,,,,0,
neighborhood,Seattle,Dunlap,46,343358,-0.004976232,0.195652174,16,20,62,0.270491803,0.642857143,0.512363787,0.016409404,0.088509317,1,-0.230769231,-0.03125,-0.097250132
neighborhood,Seattle,Eastlake,23,799517,-0.002526025,0.304347826,14,3,8,0,6.666666667,,,,,,1.666666667,0
neighborhood,Seattle,East Queen Anne,50,1154720,-0.010878311,0.46,17,24,90,0.173611111,-0.425287356,0.623345859,-0.008741203,-0.057241379,-9,-0.076923077,0.011235955,0.003676471
neighborhood,Seattle,Fairmount Park,40,449996,0.043189892,0.825,6,14,60,0.207317073,-0.215686275,-0.060857007,0.043412161,0.413235294,2,-0.363636364,-0.405940594,0.028212596
neighborhood,Seattle,Fauntleroy,129,517748,0.000630477,0.441860465,7,38,163,0.128888889,0.093220339,0.032740648,0.00062411,0.145250296,8,-0.05,0.293650794,-0.060984529
neighborhood,Seattle,First Hill,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Fremont,87,582616,0.007176824,0.551724138,6,22,117,0.098484848,-0.054347826,0.104625611,-0.003583649,-0.035232384,-1,-0.043478261,0.026315789,-0.066982777
neighborhood,Seattle,Gatewood,99,465949,-0.002260677,0.272727273,7,38,161,0.19650655,-0.038834951,0.078308583,-0.009147331,-0.222418358,0,0.357142857,0.341666667,-0.034262681
neighborhood,Seattle,Genesee,69,471467,0.033748073,0.565217391,6,24,121,0.194444444,0.029850746,0.165534836,0.031186755,0.042829332,1,-0.172413793,-0.0546875,-0.03984127
neighborhood,Seattle,Georgetown,11,332272,0.000587427,0.636363636,21,3,5,0.411764706,1.75,0.303027451,0.0733147,0.636363636,-3,-0.4,-0.583333333,0.300653595
neighborhood,Seattle,Greater Duwamish,365,330356,1.98E-05,0.383561644,8,124,473,0.177419355,0.064139942,0.106464502,2.73E-06,0.048284676,4,0.265306122,0.295890411,0.063667233
neighborhood,Seattle,Green Lake,67,691044,0.003799165,0.417910448,6,21,113,0.1015625,-0.385321101,0.117702241,-0.018261074,-0.178419827,1,-0.487804878,-0.405263158,-0.132308468
neighborhood,Seattle,Greenwood,134,452861,0.018272122,0.589552239,6,47,213,0.25,-0.336633663,0.139585446,0.015300074,0.099453229,1,-0.241935484,-0.303921569,0.068181818
neighborhood,Seattle,Haller Lake,125,375154,0.003293175,0.432,9,37,152,0.147321429,0.582278481,0.141319493,0.004189331,-0.049012658,-2,0.193548387,0.206349206,-0.000219555
neighborhood,Seattle,Hawthorne Hills,18,640888,0.025802965,0.833333333,6,4,19,0.291666667,-0.379310345,0.089882558,-0.041132883,0.17816092,2,-0.333333333,-0.24,0.10745614
neighborhood,Seattle,Highland Park,87,236751,-0.008460613,0.252873563,12,32,95,0.222797927,-0.064516129,-0.038750279,-0.014513225,-0.230997405,-5,0.066666667,0.079545455,-0.045358497
neighborhood,Seattle,High Point,107,360857,-0.000722981,0.252336449,10,32,127,0.28042328,0.573529412,0.147939253,-0.010224225,-0.247663551,4,0.032258065,0.548780488,-0.085168117
neighborhood,Seattle,Hillman City,40,359505,-0.011943763,0.3,15,18,77,0.285714286,-0.322033898,0.124500316,-0.021714077,-0.259322034,-3,0.058823529,-0.0375,0.107496464
neighborhood,Seattle,Holly Park,9,307833,0.02876551,1,5,5,19,0,-0.653846154,0.051252455,0.009864568,0.730769231,7,0,0.461538462,-0.107142857
neighborhood,Seattle,Industrial District,4,125000,-0.166666667,0,38,1,0,0,0,-0.155405405,-0.092245153,0,18,,,0
neighborhood,Seattle,Interbay,3,,,,,2,7,0.25,0,,,,,-0.333333333,-0.416666667,0.25
neighborhood,Seattle,International District,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Judkins Park,41,360756,0.022486565,0.365853659,4,24,100,0.276595745,-0.438356164,-0.14992224,0.020212206,0.119278316,8,-0.111111111,-0.242424242,0.044888428
neighborhood,Seattle,Junction,21,461461,0.011901114,0.476190476,28,10,49,0.147540984,-0.3,-0.121311194,0.006149649,-0.09047619,-22,-0.230769231,-0.109090909,-0.049827437
neighborhood,Seattle,Lake City,299,422488,0.023515433,0.578595318,7,92,385,0.165154265,-0.164804469,0.157485514,0.023492744,0.106528279,-1,-0.08,-0.132882883,-0.004024965
neighborhood,Seattle,Lakeridge,52,395980,0.000669595,0.173076923,22,27,97,0.094339623,-0.365853659,0.314805592,-0.000682866,-0.436679174,-11,0.227272727,0.182926829,-0.067198839
neighborhood,Seattle,Lake Union,26,816573,0.000673607,0.384615385,13,5,14,0,7.666666667,,,,,0,0.076923077,-0.111111111
neighborhood,Seattle,Laurelhurst,78,1209000,-0.000288459,0.397435897,6,24,102,0.14893617,-0.142857143,0.181993806,0.000565646,-0.02014652,1,-0.04,-0.089285714,0.010778275
neighborhood,Seattle,Laurelhurst / Sandpoint,65,1251461,0.012372578,0.415384615,6,19,91,0.160714286,-0.285714286,0.223506327,0.013226683,-0.002197802,1,-0.24,-0.165137615,0.038265306
neighborhood,Seattle,Lawton Park,80,569019,0.042281004,0.675,6,26,120,0.187096774,-0.036144578,0.004597336,0.017646457,0.144879518,0,-0.103448276,-0.04,0.026177234
neighborhood,Seattle,Leschi,71,819640,-0.003262287,0.38028169,12,29,125,0.122093023,-0.144578313,0.147037873,-0.003450834,-0.017308671,-4,-0.292682927,-0.269005848,-0.07951988
neighborhood,Seattle,Licton Springs,51,373951,0.000279309,0.509803922,23,15,70,0.112359551,-0.163934426,0.005025787,-0.002903705,0.149148184,-14,-0.347826087,0,-0.139492301
neighborhood,Seattle,Lower Queen Anne,10,1813000,-0.032108108,0.4,9,6,18,0.131578947,2.333333333,,,,,0.2,3.5,-0.213248639
neighborhood,Seattle,Loyal Heights,108,523411,0.024269102,0.537037037,7,29,149,0.137142857,-0.092436975,0.158858082,-0.002059603,-0.135231871,0,-0.09375,-0.038709677,0.069434524
neighborhood,Seattle,Madison Park,69,1364565,-0.013217206,0.289855072,14,35,121,0.099056604,-0.517482517,0.051645714,0.016666761,0.163980947,5,-0.3,-0.182432432,-0.058661517
neighborhood,Seattle,Madison Valley,31,639314,0.02881909,0.709677419,4,8,44,0,0.347826087,0.071184544,0.018874975,0.274894811,0,0.142857143,0.333333333,0
neighborhood,Seattle,Madrona,45,781311,0.003801824,0.422222222,8,23,99,0.15942029,-0.430379747,0.11817288,-0.023477739,-0.198030942,0,0.210526316,0.269230769,-0.038855572
neighborhood,Seattle,Madrona Valley,59,548415,0.020548411,0.610169492,7,27,117,0.1625,-0.372340426,0.1276811,0.017432934,0.205914172,1,0.35,0.314606742,0.105122951
neighborhood,Seattle,Magnolia,268,744990,0.00036345,0.444029851,9,102,395,0.140752864,-0.167701863,0.094590008,-0.005705944,-0.06839251,-2,-0.064220183,-0.091954023,0.003348284
neighborhood,Seattle,Mann,50,551020,0.010466443,0.6,7,20,92,0.218487395,-0.275362319,0.14988439,0.011853661,0.194202899,3,0.333333333,0.393939394,0.185154062
neighborhood,Seattle,Maple Leaf,132,483861,0.001984833,0.393939394,6,31,169,0.157608696,0.128205128,0.118758931,-0.018318043,-0.093240093,1,-0.279069767,-0.061111111,-0.018861893
neighborhood,Seattle,Matthews Beach,65,547150,0.082504707,0.8,7,26,116,0.181818182,-0.277777778,0.182643467,0.077894463,0.411111111,3,-0.1875,-0.140740741,-0.03923445
neighborhood,Seattle,Meadowbrook,45,401836,0.03260852,0.511111111,10,10,40,0.118644068,-0.042553191,-0.047732346,0.016647945,-0.276122931,-4,-0.230769231,-0.444444444,0.041720991
neighborhood,Seattle,Mid-Beacon Hill,127,338090,0.001352998,0.472440945,8,47,204,0.166077739,-0.169934641,0.149958164,0.001913222,0.158715455,0,0.175,0.243902439,0.037447033
neighborhood,Seattle,Minor,63,630523,0.010714998,0.587301587,7,25,104,0.128378378,0.016129032,0.193589117,0.007149475,0.167946749,0,0.666666667,0.444444444,0.017267267
neighborhood,Seattle,Montlake,46,743117,0.04025605,0.760869565,6,19,78,0.151785714,-0.535353535,0.032687831,0.041119445,0.346728151,0,-0.344827586,-0.426470588,-0.11137218
neighborhood,Seattle,Mount Baker,104,671076,-0.000667393,0.451923077,10,43,208,0.112403101,-0.028037383,0.089467455,0.001539404,0.01267074,0,-0.12244898,0.077720207,-0.084207069
neighborhood,Seattle,North Beach,19,632315,0.002934507,0.631578947,16,14,59,0.226190476,-0.595744681,0.024433197,0.003224701,0.120940649,-3,0.166666667,0.113207547,-0.002380952
neighborhood,Seattle,North Beacon Hill,110,418168,-0.001028803,0.281818182,7,28,118,0.147928994,0.325301205,0.150032727,-0.000822386,-0.163964951,6,0.217391304,0.325842697,0.022928994
neighborhood,Seattle,North Capitol Hill,30,970466,0.002892331,0.366666667,9,11,32,0.264150943,-0.032258065,-0.048065313,0.006736187,-0.117204301,4,0,-0.333333333,0.014150943
neighborhood,Seattle,North College Park,36,376018,-0.000985027,0.472222222,29,11,48,0.107692308,-0.294117647,0.00397566,-0.008197609,0.040849673,-17,-0.45,-0.2,-0.175641026
neighborhood,Seattle,North Delridge,31,287338,0.01981366,0.451612903,35,16,70,0.072916667,-0.114285714,0.024056624,0.015602595,0.080184332,-28,-0.238095238,-0.090909091,-0.122395833
neighborhood,Seattle,Northeast Seattle,595,584337,0.014837762,0.576470588,7,159,754,0.129337539,-0.07751938,-0.01304762,0.003969121,0.060191518,0,-0.184615385,-0.150900901,0.008514917
neighborhood,Seattle,Northgate,272,409690,1.06E-05,0.430147059,7,85,390,0.145098039,0.066666667,0.084088359,-0.001787882,-0.016911765,-1,-0.086021505,0.04,-0.029901961
neighborhood,Seattle,North Queen Anne,74,708445,0.00486885,0.581081081,7,25,111,0.184210526,-0.274509804,0.145824573,0.005195648,0.228139905,1,-0.193548387,-0.152671756,0.049075391
neighborhood,Seattle,North Seattle,410,437857,0.010523689,0.534146341,7,132,584,0.162468514,-0.156378601,0.154086616,0.010497989,0.075298605,-1,-0.095890411,-0.0875,0.004392912
neighborhood,Seattle,Northwest Seattle,620,461909,0.001104005,0.50483871,6,202,921,0.169141914,-0.168900804,0.036383789,0.000118333,-0.011247081,0,-0.18875502,-0.160437557,-0.025358421
neighborhood,Seattle,Olympic Hills,72,391875,0.001760435,0.458333333,7,21,78,0.209677419,-0.217391304,0.187316506,-0.000478272,-0.030797101,-1,-0.192307692,-0.303571429,0.039742779
neighborhood,Seattle,Olympic Manor,25,629281,0.016624075,0.72,10,11,51,0.222222222,-0.404761905,0.130013881,0.006131526,0.077142857,-3,-0.153846154,-0.019230769,0.17027417
neighborhood,Seattle,Phinney Ridge,105,587647,0.034682318,0.580952381,6,28,147,0.121212121,-0.275862069,0.007303912,0.017877002,-0.019047619,0,-0.363636364,-0.296650718,-0.06581078
neighborhood,Seattle,Pike Place,0,,,,,1,3,,,,,,,,,
neighborhood,Seattle,Pinehurst,28,362857,0.019894678,0.571428571,6,17,80,0.18,-0.066666667,0.01669095,0.018541854,0.471428571,16,0.545454545,0.568627451,0.08625
neighborhood,Seattle,Pioneer Square,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Portage Bay,10,1640000,-0.002612482,0,9,8,28,0.4,0.111111111,0.813008112,0.028096348,0,15,0.6,2.111111111,0.05
neighborhood,Seattle,Queen Anne,189,851902,0.001471141,0.513227513,7,77,307,0.169565217,-0.252964427,0.211530202,0.002854959,0.114018027,0,-0.144444444,-0.072507553,0.008751909
neighborhood,Seattle,Rainier Beach,60,281066,-0.0038357,0.216666667,19,39,136,0.209401709,-0.487179487,0.009210021,-0.018290395,-0.338888889,-9,0.054054054,-0.028571429,-0.016842634
neighborhood,Seattle,Rainier Valley,518,418138,7.72E-06,0.401544402,10,234,842,0.199430199,-0.172523962,0.223130004,7.72E-06,-0.044142499,1,-0.1,-0.080786026,-0.028133903
neighborhood,Seattle,Rainier View,54,252888,-0.002774321,0.333333333,9,28,79,0.152941176,-0.181818182,0.04161724,-0.019601263,-0.363636364,2,0.076923077,0.025974026,-0.120944174
neighborhood,Seattle,Ravenna,124,565572,0.054808132,0.653225806,7,31,149,0.11827957,-0.210191083,0.075481385,0.025282538,-0.021933429,-1,-0.138888889,-0.15819209,0.015953988
neighborhood,Seattle,Riverview,34,314991,-0.014665294,0.176470588,31,22,68,0.217054264,-0.15,-0.162306993,-0.018064993,-0.198529412,-11,0.222222222,0.096774194,-0.056530642
neighborhood,Seattle,Roosevelt,65,509876,0.004043448,0.430769231,6,20,100,0.145299145,0.444444444,0.044352774,-0.009011382,0.097435897,4,0.111111111,0.111111111,-0.030626781
neighborhood,Seattle,Sand Point,11,954928,0.102751931,0.727272727,3,4,21,0.136363636,-0.3125,0.091190401,0.0975819,0.352272727,2,-0.555555556,-0.432432432,0.136363636
neighborhood,Seattle,Seaview,49,487326,0.084209836,0.816326531,5,19,93,0.173913043,-0.379746835,0.023164313,0.085086265,0.512529062,4,-0.173913043,-0.088235294,-0.126086957
neighborhood,Seattle,Seward Park,111,504270,0.002220627,0.486486486,10,46,180,0.224637681,-0.255033557,0.028969154,0.002899868,0.137493198,7,-0.041666667,0.005586592,0.086706647
neighborhood,Seattle,Shorewood,168,288101,-0.003198096,0.31547619,60,71,232,0.215456674,0.05,0.1365738,-0.0047778,-0.14077381,-28,0.075757576,-0.008547009,0.086993198
neighborhood,Seattle,Skyway,36,273333,-0.000909091,0.166666667,22,21,72,0.3046875,-0.379310345,-0.017536986,-0.011147389,-0.41954023,-10,0.105263158,-0.052631579,0.111705044
neighborhood,Seattle,SoDo,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,South Beacon Hill,65,293106,0.003524735,0.353846154,19,24,80,0.177304965,0.3,0.176338856,0.006650813,0.173846154,10,0.6,0.818181818,0.034447822
neighborhood,Seattle,South Delridge,82,276981,0.000136203,0.414634146,18,18,62,0.20754717,0.344262295,0.171875595,0.000136203,0.119552179,-8,-0.1,-0.303370787,0.005866498
neighborhood,Seattle,Southeast Magnolia,86,688412,-0.000766223,0.360465116,9,25,98,0.136054422,-0.277310924,0.088727189,-0.009135256,-0.227770178,-3,-0.038461538,-0.147826087,-0.070397191
neighborhood,Seattle,South Lake Union,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,South Park,43,211255,-0.018626879,0.23255814,12,16,46,0.290322581,0.791666667,0.165030607,-0.024946651,-0.350775194,12,0.777777778,0.277777778,
neighborhood,Seattle,Stevens,108,913898,0.053006822,0.62962963,6,28,125,0.155688623,0.6875,-0.096016887,0.070848244,0.39525463,6,-0.125,0.136363636,-0.010978044
neighborhood,Seattle,Sunset Hill,105,637450,0.03532022,0.695238095,7,24,111,0.084507042,0.4,0.020355896,0.029437384,0.241904762,0,-0.04,-0.051282051,-0.035492958
neighborhood,Seattle,University District,42,712952,0.010496333,0.5,6,12,51,0.056338028,-0.475,0.150711375,0.002578885,0,0,-0.555555556,-0.527777778,-0.084766266
neighborhood,Seattle,University Way North East,3,,,,,1,0,0,,,,,,,-1,
neighborhood,Seattle,Upper Rainer Beach,64,289437,0.002651079,0.640625,12,21,55,0.241935484,0.523809524,0.421344949,0.014304894,0.497767857,81,-0.192307692,-0.256756757,-0.04468872
neighborhood,Seattle,Victory Heights,62,423330,0.011084635,0.532258065,10,16,63,0.150537634,0.050847458,0.173322321,0.006466757,-0.027063969,-4,0.066666667,0.032786885,0.030972417
neighborhood,Seattle,View Ridge,27,1063940,0.028226455,0.666666667,4,8,38,0,-0.129032258,0.32118864,0.01396054,0.182795699,2,-0.5,-0.479452055,-0.06185567
neighborhood,Seattle,Wallingford,116,696495,0.059044361,0.706896552,7,46,215,0.109489051,-0.402061856,0.156999189,0.025968274,0.016174902,0,-0.148148148,-0.194756554,-0.036473682
neighborhood,Seattle,Washington Park,22,1503136,-0.020010174,0.409090909,16,17,61,0.059405941,-0.614035088,0.187426583,0.011768665,0.251196172,19,-0.413793103,-0.186666667,-0.07431499
neighborhood,Seattle,Wedgwood,132,515704,0.017395044,0.560606061,8,28,139,0.19047619,0.32,0.026558537,-0.017935183,0.010606061,-2,0.166666667,0.148760331,0.141525142
neighborhood,Seattle,Westlake,3,,,,,2,6,0,,,,,,,-0.4,0
neighborhood,Seattle,West Queen Anne,55,950856,-0.000789778,0.490909091,8,21,88,0.158730159,-0.098360656,0.125285358,-0.001145539,0.163040238,-3,-0.275862069,-0.177570093,0.009304871
neighborhood,Seattle,West Seattle,1118,428040,1.33E-05,0.439177102,8,409,1652,0.192746536,0.01084991,0.07519373,1.33E-05,0.054005312,0,0.025062657,0.128415301,-0.042424725
neighborhood,Seattle,West Woodland,44,530000,0.02496062,0.659090909,7,13,63,0.08,-0.185185185,0.12794036,0.023795435,0.325757576,-1,-0.1875,-0.222222222,-0.026382979
neighborhood,Seattle,Westwood / Roxhill,139,374392,0.001441248,0.460431655,6,51,206,0.224422442,0.177966102,0.502019987,-0.001574541,0.138397756,6,0.342105263,0.430555556,-0.032099297
neighborhood,Seattle,White Center,248,244185,-0.001482192,0.334677419,21,126,416,0.269588313,-0.156462585,0.110961983,-0.001490592,-0.138111696,3,0.2,0.337620579,0.123556567
neighborhood,Seattle,Whittier Heights,80,557275,0.03487784,0.75,6,22,95,0.145038168,-0.111111111,0.110282076,0.029662442,0.161111111,1,0.047619048,0.021505376,-0.046961832
neighborhood,Seattle,Windermere,45,871577,0.010835838,0.577777778,11,13,45,0.205128205,0.071428571,-0.147800316,-0.047776933,0.101587302,-4,-0.133333333,-0.237288136,0.094017094
neighborhood,Seattle,Yesler Terrace,0,,,,,0,0,,-1,,,,,,-1,
neighborhood,Shoreline,Lake Forest Park,370,362600,1.89E-05,0.410810811,9,147,537,0.208380521,-0.106280193,-0.01529738,-0.00260939,-0.094020107,3,-0.039215686,-0.089830508,-0.000362648
neighborhood,Shoreline,North City,112,324520,-0.00015258,0.321428571,15,36,128,0.156682028,-0.034482759,0.260590052,-0.010931954,-0.14408867,10,-0.12195122,-0.224242424,-0.026991442
neighborhood,Shoreline,Richmond Beach,121,534045,-0.001950367,0.347107438,11,56,229,0.230538922,-0.062015504,0.157919044,-0.001026239,-0.087001089,0,0.018181818,0.008810573,0.062343204
neighborhood,Shoreline,Sherwood,43,437300,0.002682938,0.534883721,8,15,59,0.22826087,-0.173076923,0.119433551,-0.011143754,-0.138193202,-3,0.071428571,-0.078125,0.10630965
neighborhood,Shoreline,Shoreline,368,370794,0.00139297,0.470108696,10,115,410,0.235549133,0.206557377,0.128092951,-0.000159219,0.066830007,-1,-0.057377049,-0.127659574,0.042398448
neighborhood,Snoqualmie,Snoqualmie Ridge,245,519321,1.12E-06,0.342857143,10,106,416,0.202511774,-0.068441065,0.076395496,-0.000334567,-0.117218903,4,0.358974359,0.205797101,0.089263911
neighborhood,Tukwila,Foster,138,205762,0.00124267,0.434782609,17,65,183,0.239795918,-0.148148148,-0.046391561,0.00158305,0.089103596,18,-0.1875,-0.200873362,0.018038596
neighborhood,Tukwila,Riverton,40,188193,-0.016539457,0.55,23,10,26,0.196721311,1,-0.083103532,0.071831547,0.55,35,-0.285714286,-0.277777778,-0.059092642
neighborhood,Woodinville,East Wellington,12,674083,0.019347247,0.75,9,6,20,0.24,-0.4,0.317082845,0.022328277,0.6,-2,-0.25,-0.285714286,0.187368421
neighborhood,Woodinville,Leota,30,480810,0.007499329,0.6,10,15,41,0.24137931,-0.302325581,-0.025216524,0.013814412,0.390697674,3,0,-0.327868852,0.01061008
neighborhood,Woodinville,Lower West Ridge,14,524657,0.041953483,0.785714286,8,4,16,0.318181818,3.666666667,,,,,,1,0.318181818
neighborhood,Woodinville,Pioneer Hills,23,364369,0.00080414,0.260869565,6,16,86,0.126315789,0.15,-0.05243024,0.017528656,-0.189130435,24,1.285714286,1.324324324,0.051315789
neighborhood,Woodinville,Reinwood Leota,7,463228,-0.009450549,0,37,5,10,0.48,-0.416666667,-0.142632396,0.023129753,0,-16,-0.375,-0.375,0.0425
neighborhood,Woodinville,The Wedge,31,449190,0.013801026,0.483870968,6,18,99,0.111111111,0.9375,-0.160823876,-0.048998343,-0.328629032,1,1.25,1.911764706,-0.046783626
neighborhood,Woodinville,Town Center,15,429166,-0.011025641,0,7,5,22,0.357142857,-0.0625,0.150273788,0.009485715,-0.375,27,0,0.833333333,0.081280788
neighborhood,Woodinville,Upper West Ridge,46,443630,0.001249083,0.5,18,10,48,0.131147541,0.15,-0.003470545,-0.006368394,0.1,-4,-0.333333333,-0.020408163,-0.053635068
neighborhood,Woodinville,Wedge,34,490573,0.016160395,0.529411765,6,20,108,0.101694915,1.125,-0.083512213,-0.046638975,-0.283088235,1,1.5,2.176470588,-0.056199822
neighborhood,Woodinville,West Ridge,53,522377,0.005164561,0.509433962,11,13,58,0.194805195,0.514285714,0.139779714,-0.009437,-0.033423181,-3,-0.235294118,0.035714286,0.053391053
neighborhood,Woodinville,West Wellington,12,460168,0.024995634,0.5,25,4,15,0.235294118,-0.142857143,-0.034055988,0.040954769,0.071428571,5,0.333333333,0.875,
neighborhood,Woodinville,Woodinville Heights,7,441571,-0.013809977,0.428571429,5,4,17,0.4,-0.3,0.245760441,0.015264467,0.128571429,46,,2.4,0.066666667
